,Endereço,Latitude,Longitude
16001,"R MANOEL FERRADOR, 488",,
16002,"R DERIK OSCAR ELY, 107",,
16003,"R VOLUNTARIOS DA PATRIA, 4089",,
16004,"R EMILIO KEIDANN, 208",,
16005,"R VOLUNTARIOS DA PATRIA, 2553",,
16006,"R DR JOAO INACIO, 1374",,
16007,"R ERECHIM, 330",,
16008,"R BUTUI, 673",,
16009,"R RAMIRO BARCELOS, 482",,
16010,"AV BALTAZAR DE OLIVEIRA GARCIA, 2223",,
16011,"AV OTTO NIEMEYER, 1486",,
16012,"AV OTTO NIEMEYER, 880",,
16013,"AV MARTIM FELIX BERTA, 2137",,
16014,"R ANDRADAS, 1155/1204",,
16015,"PCA DR LOPES TROVAO, 4",,
16016,"ESTR OCTAVIO FRASCA, 1588",,
16017,"AV ENG FRANCISCO RODOLFO SIMCH, 293/3",,
16018,"AV DESEMBARGADOR ANDRE DA ROCHA, 247",,
16019,"R SAO FELIPE, 272",,
16020,"AV PROF OSCAR PEREIRA, 4463",,
16021,"AV CARLOS GOMES, 457",,
16022,"R RIACHUELO, 1335",,
16023,"AV DIARIO DE NOTICIAS, 300/1070",,
16024,"R MOURA AZEVEDO, 615/406",,
16025,"AV ICARAI, 1092",,
16026,"R LUIZ DE CAMPOS, 125",,
16027,"AV BENJAMIN CONSTANT, 55",,
16028,"AV OTTO NIEMEYER, 2773",,
16029,"R DR VICENTE DE PAULA DUTRA, 240/1",,
16030,"AV ASSIS BRASIL, 1652/208",,
16031,"R CEL FERNANDO MACHADO, 369",,
16032,"ESTR JOAO ANTONIO SILVEIRA, 673",,
16033,"AV BALTAZAR DE OLIVEIRA GARCIA, 4882",,
16034,"R DORMENIO, 245",,
16035,"R BUENOS AIRES, 373",,
16036,"R DESEMBARGADOR ALVES NOGUEIRA, 230",,
16037,"R ENG COELHO PARREIRA, 630",,
16038,"R HOFFMANN, 415",,
16039,"AV CRISTOVAO COLOMBO, 730",,
16040,"R CEL MASSOT, 248",,
16041,"R RIO GRANDE, 388",,
16042,"R ONZE DE AGOSTO, 19/36",,
16043,"AV BENTO GONCALVES, 8583",,
16044,"R CRUZEIRO DO SUL, 2633",,
16045,"AV ASSIS BRASIL, 2111",,
16046,"AV LUIZ MANOEL GONZAGA, 351/608",,
16047,"R MAIAS, 1390",,
16048,"AV CAVALHADA, 4260/3",,
16049,"R BARAO DE TEFFE, 310/1",,
16050,"R OLAVO BILAC, 16/2",,
16051,"AV GOMES DE CARVALHO, 336",,
16052,"R JOSE DE ALENCAR, 482",,
16053,"R JOAQUIM SILVEIRA, 459",,
16054,"R CEL NEVES, 42",,
16055,"AV DR CARLOS BARBOSA, 115",,
16056,"R OCTAVIO DE SOUZA, 1284",,
16057,"AV INDEPENDENCIA, 691/112",,
16058,"AV ALCIDES MAIA, 584",,
16059,"R DR PITREZ, 22/203",,
16060,"AV JOAO WALLIG, 418",,
16061,"AV OTTO NIEMEYER, 2085",,
16062,"R VOLUNTARIOS DA PATRIA, 608/12",,
16063,"R JOSE DO PATROCINIO, 851",,
16064,"AV PERNAMBUCO, 416",,
16065,"R DR ALBERTO BARBOSA, 217",,
16066,"R PAISSANDU, 457",,
16067,"R VOLUNTARIOS DA PATRIA, 46/703",,
16068,"AV CIRCULAR, 386",,
16069,"AV ASSIS BRASIL, 451",,
16070,"R RIACHUELO, 927",,
16071,"AV FARRAPOS, 2238",,
16072,"AV TULIO DE ROSE, 80/347",,
16073,"AV AZENHA, 1472",,
16074,"AV NILO RUSCHEL, 46/1",,
16075,"R BARAO DO AMAZONAS, 1076",,
16076,"AV CAPIVARI, 165",,
16077,"AV ASSIS BRASIL, 1800/609",,
16078,"R RAMIRO BARCELOS, 477",,
16079,"R ADELINO MACHADO DE SOUZA, 476",,
16080,"R CAETANO LA PORTA, 420",,
16081,"AV ASSIS BRASIL, 461",,
16082,"AV EDGAR PIRES DE CASTRO, 1055",,
16083,"R MOSTARDEIRO, 322/901",,
16084,"R BARAO DO AMAZONAS, 1090/101",,
16085,"R LUIZ DE CAMOES, 986",,
16086,"AV ASSIS BRASIL, 5898",,
16087,"R INTENDENTE ALFREDO AZEVEDO, 1121",,
16088,"AV PROTASIO ALVES, 1215/1",,
16089,"AV ASSIS BRASIL, 2412/3",,
16090,"R CELESTE GOBBATO, 120/5",,
16091,"R BARAO DO AMAZONAS, 1061",,
16092,"R JOSE DE ALENCAR, 475/3",,
16093,"AV BORGES DE MEDEIROS, 2500/907",,
16094,"BC JOSE PARIS, 469",,
16095,"R DEZ DE AGOSTO, 55",,
16096,"AV BENTO GONCALVES, 2274",,
16097,"AV ENG FREDERICO DAHNE, 422",,
16098,"R MARQUES DO POMBAL, 1710/801",,
16099,"AV TULIO DE ROSE, 80/139",,
16100,"AV FARRAPOS, 945",,
16101,"R VOLUNTARIOS DA PATRIA, 527/42",,
16102,"R ALVARO CHAVES, 105",,
16103,"AV ASSIS BRASIL, 516/2",,
16104,"R VISCONDE DO HERVAL, 1220",,
16105,"AV SAO PEDRO, 1381",,
16106,"AV SAO PEDRO, 881",,
16107,"AV EDUARDO PRADO, 330/14",,
16108,"AV CEARA, 235",,
16109,"AV TERESOPOLIS, 3408/1",,
16110,"R ANDRADAS, 800/202",,
16111,"R VOLUNTARIOS DA PATRIA, 615",,
16112,"R JOAO MORA, 257",,
16113,"R ANDRADAS, 1560/903",,
16114,"AV CARLOS GOMES, 700",,
16115,"AV FABIO ARAUJO SANTOS, 1390",,
16116,"AV PROF OSCAR PEREIRA, 2248",,
16117,"R MONTE ALVERNE, 154",,
16118,"AV SERTORIO, 6600/9",,
16119,"AV ASSIS BRASIL, 1940",,
16120,"AV FARRAPOS, 2009",,
16121,"AV TOLEDO PIZA, 83",,
16122,"AV BENTO GONCALVES, 518",,
16123,"AV GETULIO VARGAS, 200",,
16124,"AV BORGES DE MEDEIROS, 475/1",,
16125,"AV FARIA LOBATO, 757",,
16126,"AV PROTASIO ALVES, 4105",,
16127,"AV LOUREIRO DA SILVA, 1870/2",,
16128,"R ANDRADAS, 1824",,
16129,"AV SAO PAULO, 822/201",,
16130,"R SIQUEIRA CAMPOS, 940/605",,
16131,"R DR RICARDO GAVENSKI, 10",,
16132,"AV BENTO GONCALVES, 2218",,
16133,"R VOLUNTARIOS DA PATRIA, 77",,
16134,"R URUGUAI, 277",,
16135,"R CEL MASSOT, 1443",,
16136,"R VOLUNTARIOS DA PATRIA, 294/254",,
16137,"AV ICARAI, 480/203",,
16138,"AV VENANCIO AIRES, 519",,
16139,"AV BENTO GONCALVES, 1247",,
16140,"R FELIPE NERI, 320/2",,
16141,"AV PROTASIO ALVES, 6125/4",,
16142,"AV SAO PAULO, 539",,
16143,"R ALBION, 111/19",,
16144,"AV JOAO WALLIG, 100/2",,
16145,"AV INDEPENDENCIA, 1093",,
16146,"R LIBERAL, 3068",,
16147,"AV JUCA BATISTA, 7440",,
16148,"R VICTOR SILVA, 811",,
16149,"R PODALIRIO TEIXEIRA MACHADO, 290",,
16150,"AV JOAO PESSOA, 2328",,
16151,"R SANTA IZABEL, 331",,
16152,"R VINTE SEIS DE DEZEMBRO, 607",,
16153,"R VOLUNTARIOS DA PATRIA, 608/19",,
16154,"AV OTTO NIEMEYER, 2716/401",,
16155,"R SAO CARLOS, 833",,
16156,"R GEN ANDRADE NEVES, 145",,
16157,"AV AMERICA, 308",,
16158,"R MARQUES DE ALEGRETE, 395",,
16159,"R SAO NICOLAU, 670",,
16160,"AV DR CARLOS BARBOSA, 983",,
16161,"R FERNANDES VIEIRA, 325/203",,
16162,"AV TERESOPOLIS, 3117",,
16163,"AV OTAVIO ROCHA, 116/21",,
16164,"R ANDRADAS, 800/501",,
16165,"R MARECHAL FLORIANO PEIXOTO, 38/12",,
16166,"AV OSVALDO ARANHA, 756",,
16167,"AV CRISTOVAO COLOMBO, 545/1040",,
16168,"AV INDEPENDENCIA, 1004",,
16169,"AV CRISTOVAO COLOMBO, 545/2178",,
16170,"AV MENA BARRETO, 360",,
16171,"R MARECHAL FLORIANO PEIXOTO, 33/41",,
16172,"AV SANTO DIAS DA SILVA, 15",,
16173,"R COSTA LIMA, 61/3",,
16174,"R PINTO BANDEIRA, 382",,
16175,"AV BENTO GONCALVES, 1575",,
16176,"R SAO BENEDITO, 20/205",,
16177,"AV VICENTE MONTEGGIA, 564",,
16178,"R JOSE DO PATROCINIO, 637",,
16179,"R VIGARIO JOSE IGNACIO, 414/24",,
16180,"AV PROF OSCAR PEREIRA, 1463",,
16181,"R GEN CUNHA LOUZADA, 26/2",,
16182,"R CRUZ JOBIM, 565",,
16183,"R DR MARIO TOTTA, 648/215",,
16184,"R CAPITAO PADILHA, 140",,
16185,"AV BENTO GONCALVES, 5311",,
16186,"R FELIX DA CUNHA, 889",,
16187,"AV BENTO GONCALVES, 7133",,
16188,"AV ASSIS BRASIL, 3565/102",,
16189,"AV BRASIL, 200",,
16190,"R SANTANA, 1638",,
16191,"R RIO GRANDE, 379",,
16192,"R DOMINGOS CRESCENCIO, 141/2",,
16193,"LE PERCORRENDO BAIRROS - SMIC, 168",,
16194,"R LUIZ DE CAMOES, 337",,
16195,"AV ASSIS BRASIL, 840",,
16196,"R VIGARIO JOSE IGNACIO, 371/101",,
16197,"R V VILA NOVA SANTA ROSA, 607",,
16198,"AV IPIRANGA, 7490/11",,
16199,"R SAO MANOEL, 1412",,
16200,"R SENHOR DOS PASSOS, 72/2",,
16201,"R REPUBLICA, 528",,
16202,"R VOLUNTARIOS DA PATRIA, 608/33",,
16203,"AV JOAO PESSOA, 883",,
16204,"AV BENJAMIN CONSTANT, 513",,
16205,"R TEN ARY TARRAGO, 891",,
16206,"AV JOAO WALLIG, 1800/1257",,
16207,"ESTR JOAO VEDANA, 531",,
16208,"AV FARRAPOS, 305/1",,
16209,"AV ASSIS BRASIL, 5115",,
16210,"AV FORTE, 482/204",,
16211,"R EUCLYDES DA CUNHA, 43",,
16212,"AV CLOVIS PAIM GRIVOT, 257/5",,
16213,"AV PROF OSCAR PEREIRA, 3990",,
16214,"R PROF ANNES DIAS, 98",,
16215,"AV BORGES DE MEDEIROS, 410/411",,
16216,"R FILADELFIA, 314/1",,
16217,"R FRANCISCO PINTO DA FONTOURA, 160",,
16218,"AV TERESOPOLIS, 3758",,
16219,"R PORTO CALVO, 90",,
16220,"R FREDERICO MENTZ, 1561/207",,
16221,"AV ANTONIO CARVALHO, 470",,
16222,"R BARAO DO GRAVATAI, 531",,
16223,"R LEDO GUIMARAES MARIANTE, 355/1",,
16224,"AV PRESIDENTE FRANKLIN ROOSEVELT, 178",,
16225,"R DR BARCELOS, 2823/1",,
16226,"R ANDRADAS, 1560/202",,
16227,"R RAMIRO BARCELOS, 1839",,
16228,"R VASCO DA GAMA, 837/1",,
16229,"AV ASSIS BRASIL, 781",,
16230,"AV JULIO DE CASTILHOS, 457/10",,
16231,"AV CRISTOVAO COLOMBO, 545/2099",,
16232,"PCA CONEGO MARCELINO, 29",,
16233,"R BISPO SARDINHA, 285",,
16234,"AV OTTO NIEMEYER, 2306",,
16235,"R VARZEA, 281",,
16236,"AV DR CARLOS BARBOSA, 5",,
16237,"R DR CAMPOS VELHO, 1258/201",,
16238,"R PROF PEDRO SANTA HELENA, 442",,
16239,"AV ENG LUDOLFO BOEHL, 523",,
16240,"R FELIPE DE OLIVEIRA, 60",,
16241,"R CHAVES BARCELOS, 191",,
16242,"R MARCIRIO DA SILVA BARBOSA, 900",,
16243,"R JOSE DE ALENCAR, 512",,
16244,"R RIACHUELO, 1330",,
16245,"R BARAO DO TRIUNFO, 716",,
16246,"R BARAO DO GRAVATAI, 345",,
16247,"R PAULO GOMES DE OLIVEIRA, 200",,
16248,"AV ASSIS BRASIL, 5335",,
16249,"AV JUCA BATISTA, 4623",,
16250,"AV NEUSA GOULART BRIZOLA, 133/7",,
16251,"AV SERAFIM MACHADO, 250",,
16252,"R SOBRADINHO, 5",,
16253,"AV FORTE, 1850",,
16254,"AV SAO PEDRO, 624/1",,
16255,"ESTR ARACAJU, 820",,
16256,"AV JOSE LUTZENBERGER, 125",,
16257,"AV SERRARIA, 1313",,
16258,"AV WENCESLAU ESCOBAR, 986/5",,
16259,"R LAJES, 55",,
16260,"AV SOUZA MELO, 52",,
16261,"R GEN CALDWELL, 624/8",,
16262,"AV ECON NILO WULFF, 275/915",,
16263,"R ENG ARNALDO GLADOSCH, 200",,
16264,"AV AZENHA, 1450",,
16265,"AV PRAIA DE BELAS, 1648",,
16266,"AV BENJAMIN CONSTANT, 1242",,
16267,"AV JULIO DE CASTILHOS, 360/1",,
16268,"R BARAO DO AMAZONAS, 314",,
16269,"AV FARRAPOS, 1723",,
16270,"AV BALTAZAR DE OLIVEIRA GARCIA, 3045",,
16271,"AV CHICAGO, 289",,
16272,"AV NONOAI, 101",,
16273,"R JACKSON DE FIGUEIREDO, 19",,
16274,"R FELIPE DE OLIVEIRA, 91",,
16275,"AV TERESOPOLIS, 3294/1",,
16276,"AV TERESOPOLIS, 3294",,
16277,"R PROF CRISTIANO FISCHER, 60",,
16278,"R BARAO DO AMAZONAS, 1165",,
16279,"PRQ GERMANIA, 1",,
16280,"AV AZENHA, 209",,
16281,"AV ICARAI, 830",,
16282,"PCA RUI BARBOSA, 220",,
16283,"AV AZENHA, 1473",,
16284,"R GEN JOAO TELLES, 53/503",,
16285,"R FERREIRA VIANA, 380",,
16286,"AV IPE, 236",,
16287,"R PROF FREITAS E CASTRO, 831/102",,
16288,"AV FARIA LOBATO, 579",,
16289,"AV PRAZERES, 1520/8",,
16290,"AV SAO PEDRO, 627/401",,
16291,"R UMBU, 745",,
16292,"R IRMAO JOSE OTAO, 270",,
16293,"R VIGARIO JOSE IGNACIO, 215",,
16294,"AV TERESOPOLIS, 2958/409",,
16295,"AV BELEM, 126/2",,
16296,"AV ENG JOSE MARIA DE CARVALHO, 251",,
16297,"AV FARIA LOBATO, 288",,
16298,"R ANDRADAS, 1736/101",,
16299,"R FREDERICO MENTZ, 1561/128",,
16300,"R RIACHUELO, 880",,
16301,"AV MARTINS BASTOS, 333",,
16302,"R NAZARETH, 653",,
16303,"AV JOAO PESSOA, 52",,
16304,"AV CARNEIRO DA FONTOURA, 467",,
16305,"AV BENTO GONCALVES, 5025",,
16306,"R VOLUNTARIOS DA PATRIA, 981",,
16307,"R RIACHUELO, 1603",,
16308,"AV PRESIDENTE FRANKLIN ROOSEVELT, 1568",,
16309,"AV CEARA, 423/2",,
16310,"AV DIARIO DE NOTICIAS, 300/1064",,
16311,"AV OTTO NIEMEYER, 2727/5",,
16312,"R DONA FIRMINA, 792",,
16313,"AV ENG FRANCISCO RODOLFO SIMCH, 208",,
16314,"AV BENJAMIN CONSTANT, 1221",,
16315,"R SANTOS DUMONT, 999",,
16316,"R ALBION, 208",,
16317,"AV GEN BARRETO VIANA, 265",,
16318,"AV JOAO WALLIG, 443",,
16319,"R BARAO DE BAGE, 292",,
16320,"R CAMAQUA, 559",,
16321,"R URUGUAI, 91/318",,
16322,"AV JUCA BATISTA, 2042",,
16323,"AV CEL APARICIO BORGES, 1304",,
16324,"R ANDRADAS, 932/3",,
16325,"AV PRESIDENTE FRANKLIN ROOSEVELT, 1529",,
16326,"AV NITEROI, 205",,
16327,"R TOCANTINS, 723",,
16328,"AV SAO PEDRO, 515",,
16329,"R GEN CALDWELL, 615/201",,
16330,"R SANTANA, 941",,
16331,"AV BALTAZAR DE OLIVEIRA GARCIA, 1591",,
16332,"AV PROTASIO ALVES, 5080",,
16333,"AV BAHIA, 663",,
16334,"R VOLUNTARIOS DA PATRIA, 3300/1",,
16335,"AV CAVALHADA, 5055/17",,
16336,"AV JUCA BATISTA, 2265",,
16337,"AV WENCESLAU ESCOBAR, 2665",,
16338,"R SAO MANOEL, 1694",,
16339,"R SANTA IZABEL, 21",,
16340,"R DR DEOCLECIO PEREIRA, 164",,
16341,"PCA QUINZE DE NOVEMBRO, 19",,
16342,"AV FARRAPOS, 2818/2",,
16343,"AV PROTASIO ALVES, 204/3",,
16344,"R ANDRADAS, 1001/39",,
16345,"AV JOAO WALLIG, 1800/284",,
16346,"AV PROTASIO ALVES, 1268",,
16347,"AV PROTASIO ALVES, 3539",,
16348,"R VOLUNTARIOS DA PATRIA, 188/139",,
16349,"AV ASSIS BRASIL, 2408",,
16350,"AV OTTO NIEMEYER, 2771",,
16351,"R ALMIRANTE GONCALVES, 149",,
16352,"AV PROF OSCAR PEREIRA, 5048",,
16353,"AV MAUA, 2011/1208",,
16354,"R CANCIO GOMES, 477",,
16355,"AV CAVALHADA, 3018",,
16356,"R SENHOR DOS PASSOS, 268",,
16357,"R CONCEICAO, 365",,
16358,"R SAO FRANCISCO, 664",,
16359,"R PEREIRA FRANCO, 270",,
16360,"PCA CONDE DE PORTO ALEGRE, 67",,
16361,"R FELIZARDO, 486",,
16362,"VE ALEGRIA, 210",,
16363,"AV FARRAPOS, 3666",,
16364,"AV PROF OSCAR PEREIRA, 2473",,
16365,"R DR PEREIRA NETO, 1117/1",,
16366,"AV SOUZA MELO, 394",,
16367,"R GEN VITORINO, 334",,
16368,"AV BRASIL, 146",,
16369,"R MARECHAL FLORIANO PEIXOTO, 94/25",,
16370,"AV AZENHA, 1118",,
16371,"AV MARTINS BASTOS, 787",,
16372,"R VIGARIO JOSE IGNACIO, 371/126",,
16373,"AV GOMES DE CARVALHO, 302",,
16374,"R GRACA, 169",,
16375,"AV ENG FREDERICO DAHNE, 179",,
16376,"AV AZENHA, 85",,
16377,"R AVAI, 49/1",,
16378,"AV ASSIS BRASIL, 6189/303",,
16379,"R MARTINS DE LIMA, 889",,
16380,"R DONA FIRMINA, 624",,
16381,"AV BERNARDINO SILVEIRA DE AMORIM, 212",,
16382,"R PATRIMONIO, 168",,
16383,"AV CRISTOVAO COLOMBO, 545/2220",,
16384,"AV PROF OSCAR PEREIRA, 3173",,
16385,"AV CRUZ ALTA, 5",,
16386,"AV CRISTOVAO COLOMBO, 545/1087",,
16387,"AV JOAO PESSOA, 1192",,
16388,"R CAIXA ECONOMICA, 164",,
16389,"R BENTO FIGUEIREDO, 23",,
16390,"R CEL ANTENOR AMORIM, 44",,
16391,"R PEDRO VELHO, 98/2",,
16392,"R ANDRADAS, 1560/12",,
16393,"AV IJUI, 568",,
16394,"AV COLINA, 75",,
16395,"R JARAGUA, 290",,
16396,"AV EDGAR PIRES DE CASTRO, 3070",,
16397,"R COMANDAI, 373",,
16398,"R DONA MARGARIDA, 88",,
16399,"AV RICARDO LEONIDAS RIBAS, 35/3",,
16400,"R JOSE DO PATROCINIO, 145",,
16401,"R VOLUNTARIOS DA PATRIA, 294/143",,
16402,"R VOLUNTARIOS DA PATRIA, 305/1",,
16403,"AC D SQ UM SEGUNDA UV VL N RESTINGA, 3",,
16404,"R DR ILDEFONSO PINTO, 89",,
16405,"R WALDOMIRO SCHAPKE, 639",,
16406,"R LUIZ AFONSO, 435",,
16407,"R CONSELHEIRO XAVIER DA COSTA, 3174",,
16408,"AV IPIRANGA, 2525",,
16409,"AV JOAO WALLIG, 643",,
16410,"R MANOEL VITORINO, 419",,
16411,"R SPORT CLUB SAO JOSE, 67/303",,
16412,"AV MARTIM FELIX BERTA, 227",,
16413,"R XAVIER DE CARVALHO, 128/1",,
16414,"AV PRESIDENTE FRANKLIN ROOSEVELT, 1424",,
16415,"AV SAO PAULO, 7/102",,
16416,"AV SERTORIO, 7300",,
16417,"AV FORTE, 905",,
16418,"AV JUCA BATISTA, 8473",,
16419,"R ARTUR ROCHA, 620",,
16420,"R VINTE QUATRO DE OUTUBRO, 111/49",,
16421,"R DR TIMOTEO, 933",,
16422,"AV BENTO GONCALVES, 4718",,
16423,"R PAQUETA, 226",,
16424,"AV OTTO NIEMEYER, 2588/202",,
16425,"AV PROF OSCAR PEREIRA, 2925",,
16426,"R GOIAS, 32",,
16427,"R SANTANA, 1501/2",,
16428,"AV SAO PEDRO, 749",,
16429,"R IVO NICOLAU ANTINOLFI, 180",,
16430,"R VIGARIO JOSE IGNACIO, 245",,
16431,"AV OSVALDO ARANHA, 620",,
16432,"R FELIZARDO, 651",,
16433,"R FELIPE CAMARAO, 751/302",,
16434,"R ALFREDO FERREIRA RODRIGUES, 168",,
16435,"AV AZENHA, 1067/30",,
16436,"AV IPIRANGA, 5089",,
16437,"AV TERESOPOLIS, 2267",,
16438,"R DR PEREIRA DA CUNHA, 57",,
16439,"ESTR ANTONIO BORGES, 2123",,
16440,"AV CRISTOVAO COLOMBO, 59/4",,
16441,"AV FARRAPOS, 3440",,
16442,"R BARAO DE BAGE, 925",,
16443,"R CEL FEIJO, 289",,
16444,"R MUCIO TEIXEIRA, 188",,
16445,"AV PROTASIO ALVES, 1061",,
16446,"AV PROTASIO ALVES, 5040",,
16447,"AV JUCA BATISTA, 480",,
16448,"R CEL GENUINO, 202/4",,
16449,"AV BENJAMIN CONSTANT, 941",,
16450,"R DR ALBERTO BARBOSA, 309",,
16451,"AV CAVALHADA, 3237",,
16452,"R CANCIO GOMES, 177/3",,
16453,"AV SERTORIO, 794",,
16454,"AV ALBERTO BINS, 359",,
16455,"AV BENJAMIN CONSTANT, 1883",,
16456,"R VASCO DA GAMA, 850",,
16457,"R ADAO BAINO, 61/1",,
16458,"AV CEL LUCAS DE OLIVEIRA, 505/410",,
16459,"AV CRISTOVAO COLOMBO, 1378",,
16460,"R VICTOR ELY VON FRANKENBERG, 14",,
16461,"AV CEARA, 811/604",,
16462,"AV VICENTE MONTEGGIA, 1041",,
16463,"R DUQUE DE CAXIAS, 350",,
16464,"AV LOUREIRO DA SILVA, 515",,
16465,"AV ALBERTO BINS, 830",,
16466,"AV JOAO WALLIG, 1800/1267",,
16467,"R JOAQUIM NABUCO, 26/301",,
16468,"AV SARANDI, 740",,
16469,"R DR PEREIRA NETO, 2080",,
16470,"ESTR JOAO VEDANA, 440",,
16471,"R VOLUNTARIOS DA PATRIA, 139",,
16472,"AV MINAS GERAIS, 395",,
16473,"AV SERTORIO, 7107/101",,
16474,"R UMBU, 643",,
16475,"AV BENTO GONCALVES, 4511/2",,
16476,"AV CEL APARICIO BORGES, 1463/4",,
16477,"AV BRASIL, 184",,
16478,"R BARAO DO COTEGIPE, 205",,
16479,"R GIORDANO BRUNO, 384",,
16480,"AV BENJAMIN CONSTANT, 255",,
16481,"AV PROF OSCAR PEREIRA, 3706",,
16482,"AV EDUARDO PRADO, 394",,
16483,"R CHAVES BARCELOS, 23",,
16484,"R CEL VICENTE, 226",,
16485,"AV CEL LUCAS DE OLIVEIRA, 1884",,
16486,"R PAULO SETUBAL, 97",,
16487,"AV OTAVIO ROCHA, 144",,
16488,"AV ASSIS BRASIL, 2005/9",,
16489,"AV JOAO WALLIG, 1800/208",,
16490,"AV DR NILO PECANHA, 3228/11",,
16491,"R PADRE DIOGO FEIJO, 292",,
16492,"AV CRISTOVAO COLOMBO, 2205/5",,
16493,"R GEN CAMARA, 403/1",,
16494,"R DR FLORES, 243/1",,
16495,"R DR FLORES, 105/1412",,
16496,"ESTR VILA MARIA, 194/1",,
16497,"AV SERTORIO, 7180",,
16498,"AV JACUI, 1174",,
16499,"AV PRAIA DE BELAS, 1181/2022",,
16500,"R SILVA JARDIM, 375/306",,
16501,"R ANDRADAS, 407/1",,
16502,"AV ASSIS BRASIL, 164/90",,
16503,"AV ASSIS BRASIL, 2611/7",,
16504,"AV ALBERTO BINS, 549/301",,
16505,"AV ALBERTO BINS, 460",,
16506,"R FREDERICO MENTZ, 1561/161",,
16507,"R COMENDADOR CASTRO, 426",,
16508,"AV INDUSTRIAS, 1062",,
16509,"AV ASSIS BRASIL, 164/69",,
16510,"R TITO CHAVES, 156/1",,
16511,"AV BENJAMIN CONSTANT, 1362",,
16512,"AV JUCA BATISTA, 1470/13",,
16513,"R GEN CALDWELL, 1298",,
16514,"AV ASSIS BRASIL, 3522/111",,
16515,"R VINTE QUATRO DE OUTUBRO, 650/406",,
16516,"AV EDGAR PIRES DE CASTRO, 1525",,
16517,"AV EDUARDO PRADO, 330/13",,
16518,"R URUGUAI, 240/1204",,
16519,"R SALDANHA DA GAMA, 250/4",,
16520,"AV WENCESLAU ESCOBAR, 2080",,
16521,"R SERGIO JUNGBLUT DIETERICH, 710/10",,
16522,"AV CEL LUCAS DE OLIVEIRA, 2093/1",,
16523,"AV SENADOR SALGADO FILHO, 105",,
16524,"R VISCONDE DO RIO BRANCO, 743",,
16525,"R VOLUNTARIOS DA PATRIA, 157",,
16526,"AV SERTORIO, 7170/102",,
16527,"AV ASSIS BRASIL, 277",,
16528,"AV FRANCA, 1145",,
16529,"R VINTE QUATRO DE OUTUBRO, 905/110",,
16530,"AV JERONIMO DE ORNELAS, 681",,
16531,"R INTENDENTE ALFREDO AZEVEDO, 1115/3",,
16532,"AV OSVALDO ARANHA, 1340",,
16533,"R JOSE DE ALENCAR, 509",,
16534,"R OLAVO BILAC, 32",,
16535,"R FARIA SANTOS, 81",,
16536,"AV IPIRANGA, 6450",,
16537,"AV SERTORIO, 6500",,
16538,"R GEN LIMA E SILVA, 1448",,
16539,"AV IPE, 343",,
16540,"AV PRESIDENTE FRANKLIN ROOSEVELT, 1350",,
16541,"R PIAUI, 271",,
16542,"AV CRISTOVAO COLOMBO, 545/2063",,
16543,"R DR BARROS CASSAL, 180/604",,
16544,"AV SATURNINO DE BRITO, 345",,
16545,"R PRESIDENTE JUAREZ, 420",,
16546,"R PADRE JOAO BATISTA REUS, 3416",,
16547,"AV NONOAI, 776",,
16548,"R GUILHERME ALVES, 1094",,
16549,"AV SENADOR SALGADO FILHO, 353/3",,
16550,"AV VIENA, 166/1",,
16551,"TUN NS DA CONCEICAO-PLAY GROUND, 434",,
16552,"R DR FLORES, 98/101",,
16553,"AV GAUCHOS, 1209",,
16554,"AV BENTO GONCALVES, 2302/3",,
16555,"AV JOSE LUTZENBERGER, 175",,
16556,"R DOMINGOS DE ABREU, 110",,
16557,"AV PROTASIO ALVES, 6070",,
16558,"R ORFANOTROFIO, 986",,
16559,"R OLIVEIRA LOPES, 1160",,
16560,"AV PANAMERICANA, 1085/2",,
16561,"AV FARRAPOS, 646",,
16562,"AV ANTONIO CARVALHO, 1600/2",,
16563,"AV CRISTOVAO COLOMBO, 545/1137",,
16564,"AV WENCESLAU ESCOBAR, 2770/20",,
16565,"R BARONEZA DO GRAVATAI, 204/1",,
16566,"R CRICIUMA, 115",,
16567,"AV PROTASIO ALVES, 2342",,
16568,"AV OUTEIRO, 110",,
16569,"AV ASSIS BRASIL, 563/3",,
16570,"AV NITEROI, 214",,
16571,"AV ASSIS BRASIL, 164/43",,
16572,"R PADRE CHAGAS, 327/13",,
16573,"R MARANGUAPE, 72/703",,
16574,"R ORFANOTROFIO, 363",,
16575,"R BALDOINO BOTTINI, 489",,
16576,"R FELICISSIMO DE AZEVEDO, 53/705",,
16577,"AV SOLEDADE, 484",,
16578,"AV OSVALDO ARANHA, 99/613",,
16579,"AV ASSIS BRASIL, 1826/501",,
16580,"R PRESIDENTE JUAREZ, 530",,
16581,"AV CEL LUCAS DE OLIVEIRA, 2373/1",,
16582,"AV GETULIO VARGAS, 1045",,
16583,"R GRUTA, 43",,
16584,"R MARECHAL FLORIANO PEIXOTO, 94/7",,
16585,"AV OTTO NIEMEYER, 442",,
16586,"AV OSVALDO ARANHA, 908",,
16587,"AV CRISTOVAO COLOMBO, 1675",,
16588,"AV VENANCIO AIRES, 562",,
16589,"R JERONIMO COELHO, 325",,
16590,"R FELIX DA CUNHA, 30/202",,
16591,"R JOSE DO PATROCINIO, 964",,
16592,"R PROF PEDRO SANTA HELENA, 42/2",,
16593,"R ANDRADAS, 1425/43",,
16594,"AV ASSIS BRASIL, 2005/8",,
16595,"AV ASSIS BRASIL, 2611/374",,
